ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D3,BSH,0.364
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,BSH,1.371
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,SMA,0.2
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,OIL,0.14
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,OIL,0.368
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,SWO,0.755
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,BSH,4.944
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,SWO,2.034
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,SMA,0.049
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,SMA,0.099
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,SWO,0.73
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,OIL,0.214
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D3,BSH,0.139
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D3,OIL,0.109
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D3,SWO,0.082
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D3,BSH,1.245
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D3,SMA,0.058
Oceanic Northeast Atlantic,2014,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,BSH,1.918
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,OIL,0.286
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,SWO,0.198
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,BSH,0.552
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,BSH,0.506
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,OIL,0.061
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,SWO,0.043
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,OIL,0.047
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,BSH,0.26
Oceanic Northeast Atlantic,2014,4,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,SWO,0.285
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,SWO,0.039
Oceanic Northeast Atlantic,2014,4,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,LEC,0.042
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,BSH,0.491
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,OIL,0.096
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,SWO,0.776
Oceanic Northeast Atlantic,2014,4,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D3,BSH,0.403
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D3,SMA,0.108
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D3,OIL,0.086
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D3,SWO,0.049
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D3,BSH,0.219
Oceanic Northeast Atlantic,2014,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,OIL,0.102
Oceanic Northeast Atlantic,2014,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,SMA,0.082
Oceanic Northeast Atlantic,2014,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,BSH,1.454
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,SWO,0.072
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,BSH,1.829
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,OIL,0.128
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D3,SMA,0.086
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,SWO,0.372
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,BSH,1.308
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,SMA,0.057
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,BSH,2.087
Oceanic Northeast Atlantic,2014,4,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,SWO,0.329
Oceanic Northeast Atlantic,2014,4,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,LEC,0.021
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,SWO,1.554
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,SMA,0.049
Oceanic Northeast Atlantic,2014,4,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13D3,BSH,0.101
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,17D3,BSH,0.701
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,17D3,OIL,0.038
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,18D3,BSH,1.833
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,18D3,SWO,0.074
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,18D3,SMA,0.058
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,OTM,100D110,LPF,NK,26D3,ALB,0.086
Oceanic Northeast Atlantic,2014,3,VL2440,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,26D3,ALB,0.101
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,26D3,ALB,0.044
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,28D3,ALB,1.116
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,28D3,BSH,0.004
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,28D3,ALB,0.808
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,28D3,BSH,0.002
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,OTM,100D110,LPF,NK,29D3,ALB,2.338
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,ALB,28.368
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,BSH,0.031
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,SWO,0.007
Oceanic Northeast Atlantic,2014,3,VL2440,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,ALB,4.689
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,ALB,33.086
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,SWO,0.036
Oceanic Northeast Atlantic,2014,3,VL1218,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,ALB,0.827
Oceanic Northeast Atlantic,2014,3,VL2440,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,ALB,9.053
Oceanic Northeast Atlantic,2014,3,VL2440,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,BSH,0.002
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,29D3,BSH,0.009
Oceanic Northeast Atlantic,2014,3,VL1218,DTS,PTM,80D100,LPF,PTM_LPF_70-99_0_0,29D3,ALB,2.779
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,NK,LPF,PTM_LPF_0_0_0,29D3,ALB,0.219
Oceanic Northeast Atlantic,2014,1,VL40XX,TM,OTM,32D70,DEF,OTM_DEF_32-54_0_0,30D3,WHB,114.942
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,OTM,100D110,LPF,NK,30D3,ALB,0.403
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,30D3,ALB,1.109
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,30D3,BSH,0
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,30D3,SWO,0
Oceanic Northeast Atlantic,2014,3,VL2440,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,30D3,ALB,0.056
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,30D3,ALB,1.192
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,30D3,BSH,0
Oceanic Northeast Atlantic,2014,3,VL1218,DTS,PTM,80D100,LPF,PTM_LPF_70-99_0_0,30D3,ALB,0.193
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,NK,LPF,PTM_LPF_0_0_0,30D3,ALB,0.008
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,OTM,100D110,LPF,NK,31D3,ALB,0.018
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,ALB,15.921
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,BSH,0.01
Oceanic Northeast Atlantic,2014,3,VL1824,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,SWO,0.058
Oceanic Northeast Atlantic,2014,3,VL2440,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,ALB,3.478
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,ALB,13.65
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,SWO,0.083
Oceanic Northeast Atlantic,2014,3,VL1218,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,ALB,3.821
Oceanic Northeast Atlantic,2014,3,VL1218,TM,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,SWO,0.005
Oceanic Northeast Atlantic,2014,3,VL1824,DTS,PTM,100D110,LPF,PTM_LPF_100-119_0_0,31D3,BSH,0.034
Oceanic Northeast Atlantic,2014,3,VL1824,TM,OTM,100D110,LPF,NK,31D3,ALB,3.458
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,BSH,0.303
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,LEC,0.016
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,SWO,0.778
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,BSH,7.904
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,SMA,0.386
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,SWO,0.129
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,BSH,0.759
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,01D2,SMA,0.021
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,BSH,0.82
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,SWO,2.948
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,SWO,0.685
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,OIL,0.034
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,BET,0.118
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,BSH,1.409
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,BET,0.218
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,02D2,OIL,0.25
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,SWO,0.103
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,SWO,2.767
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,SWO,0.109
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,ALB,0.183
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,OIL,0.022
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,BSH,0.39
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,BSH,1.938
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,SMA,0.234
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,BSH,0.303
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,BET,0.137
Oceanic Northeast Atlantic,2014,1,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,OIL,0.442
Oceanic Northeast Atlantic,2014,1,VL1218,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,SMA,1.061
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,BSH,0.078
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,03D2,SWO,0.456
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,OIL,0.23
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,SMA,0.02
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,BSH,0.299
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,SWO,0.915
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,OIL,0.239
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,SWO,0.786
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,04D2,BSH,0.309
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,BSH,5.62
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,OIL,0.006
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,SWO,0.279
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,BET,0.154
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,OIL,0.023
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,BSH,0.976
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,SWO,0.456
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,OIL,0.042
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,BSH,0.472
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05D2,SWO,1.185
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06D2,OIL,0.034
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06D2,BSH,2.05
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06D2,SWO,0.161
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06D2,SWO,0.851
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06D2,OIL,0.05
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,SWO,0.181
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,BSH,0.827
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,OIL,0.039
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,BSH,0.523
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,BSH,1.599
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,SWO,0.229
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,SMA,0.163
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,OIL,0.311
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,SWO,1.688
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,OIL,0.067
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07D2,SMA,0.012
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,BSH,0.989
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SWO,0.028
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SWO,0.316
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SMA,0.09
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,OIL,0.093
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SWO,0.05
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,BSH,0.385
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,OIL,0.1
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,BSH,0.439
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,BSH,0.446
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,BSH,0.558
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,OIL,0.182
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SWO,0.789
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,OIL,0.231
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,BET,0.196
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SMA,0.074
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08D2,SWO,2.488
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,BSH,1.255
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SMA,0.032
Oceanic Northeast Atlantic,2014,1,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SWO,0.087
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,OIL,0.182
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,BSH,1.375
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SMA,0.078
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,BSH,0.985
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SWO,0.325
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SWO,0.194
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SMA,0.134
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,OIL,0.069
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SWO,2.199
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SWO,1.01
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,OIL,0.117
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,OIL,0.052
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SMA,0.158
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,SMA,0.088
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,BSH,0.364
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09D2,BSH,1.247
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D2,SWO,0.03
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D2,OIL,0.05
Oceanic Northeast Atlantic,2014,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D2,BSH,0.252
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D2,BSH,0.614
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D2,SWO,0.307
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10D2,OIL,0.104
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,BSH,0.204
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,BSH,0.153
Oceanic Northeast Atlantic,2014,4,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,LEC,0.093
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,BSH,0.109
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,SMA,0.014
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,SWO,0.576
Oceanic Northeast Atlantic,2014,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11D2,OIL,0.366
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D2,SWO,0.136
Oceanic Northeast Atlantic,2014,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,12D2,SMA,0.134
