ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,RNG,0.022
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,GHL,135.221
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,COD,0.469
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,RNG,0.723
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,CAT,1.5075
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,65C4,GHL,52.5075
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,65C4,COD,0.0775
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,65C4,RNG,0.3225
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,65C4,CAT,0.272
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C2,CAT,0.0225
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C2,GHL,2.9005
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C2,RNG,0.025
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,GHL,0.243
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,COD,0.1815
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,LIN,0.0365
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,RED,20.2295
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,HAL,0.0895
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,RED,0.759
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,POK,0.389
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,COD,100.5205
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,CAT,0.4355
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,BLI,0.194
Greenland Sea,2014,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,60B9,PRA,6.7465
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,LIN,0.004
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,CAT,0.979
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,POK,4.36
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,COD,453.463
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,COD,0.1815
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,GHL,1.4395
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,HAL,0.0335
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,HAD,0.0015
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,RED,22.7585
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,BLI,0.3355
Greenland Sea,2014,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,61B9,PRA,16.627
Greenland Sea,2014,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,62B9,PRA,10.9815
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,HAL,0.031
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,BLI,0.053
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,POK,0.1885
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,GHL,5e-04
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,COD,13.551
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,RED,0.1205
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,CAT,0.112
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B8,COD,24.2665
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B8,RED,0.61
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B8,CAT,0.2275
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B8,POK,0.015
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B8,BLI,0.059
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B6,RED,0.0195
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,RED,127.4255
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,LIN,0.018
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,HAL,0.0035
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,COD,3.8475
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,BLI,0.0345
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,HAL,0.0385
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,RED,12.3625
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,GHL,0.0195
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,HAL,0.0275
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,COD,0.973
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,BLI,0.0725
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,RED,28.844
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,COD,4.679
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,RED,186.8135
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,BLI,0.1455
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,CAT,0.166
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,HAL,0.0475
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,RNG,0.022
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,RED,61.7015
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,GHL,0.0195
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,LIN,0.2195
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,58B4,RED,2.0165
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B3,RED,7.7155
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B3,HAL,0.001
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B3,COD,0.121
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,RED,29.419
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,COD,0.0895
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,POK,0.7555
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,RED,1.0535
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,COD,12.901
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,COD,6.9635
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,LIN,0.5695
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,HAL,0.0435
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,RED,1.8105
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,HAL,0.0235
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,CAT,0.3875
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,LIN,0.3635
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,POK,0.6165
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,CAT,0.417
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B3,HAD,0.047
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B2,RNG,0.1045
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B2,GHL,11.939
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B2,GHL,9.5495
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B2,RNG,0.1085
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B2,RNG,0.0885
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B2,GHL,12.101
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,POK,0.493
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,RED,0.255
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,HAD,0.965
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,CAT,0.329
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,COD,80.8625
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,COD,8.0435
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,HAL,0.1725
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B2,POK,0.323
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,GHL,1.2075
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,RED,0.068
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,RED,8.9515
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,COD,82.836
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,CAT,0.2045
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,CAT,1.017
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,LIN,0.1895
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,POK,4.2045
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,COD,202.4675
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,HAD,1.1835
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,HAL,0.198
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,GHL,0.212
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,HAD,2.462
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,RED,1.234
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,BLI,5e-04
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,LIN,1.7365
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B2,POK,8.6265
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,54B1,GHL,4.6515
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,RED,11.7435
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,GHL,14.3785
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,RNG,0.207
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,RNG,0.0895
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,GHL,7.594
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,RNG,0.0175
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B1,GHL,5.828
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B1,POK,0.394
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B1,HAD,0.1265
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,56B1,COD,4.853
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RED,190.961
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RNG,1.458
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,BLI,0.9275
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,COD,1.9485
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,GHL,195.5775
Greenland Sea,2014,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,HAL,1.6515
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RED,4.637
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RNG,5.5845
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,BLI,0.3815
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,GHL,701.011
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,CAT,1.286
Greenland Sea,2014,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,HAL,0.3535
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,GHL,271.1225
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,BLI,0.2545
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RNG,3.0275
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,COD,0.2085
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,HAL,0.355
Greenland Sea,2014,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RED,68.3085
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,HAL,0.3005
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,GHL,181.61
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,COD,8.4935
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RNG,2.253
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,LIN,0.091
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,BLI,1.4385
Greenland Sea,2014,4,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,55B0,RED,194.3595
Greenland Sea,2014,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,53A2,PRA,0
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,67C7,GHL,1.4425
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,67C7,CAT,0.0025
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,CAT,0.3705
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,COD,0.023
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,RNG,0.281
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,64C4,GHL,55.46
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,RED,96.824
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,HAL,0.137
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,COD,20.8835
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,BLI,0.0765
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,CAT,0.046
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,RED,0.279
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,GHL,0.013
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,COD,8.6855
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,RED,16.9735
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,HAL,0.021
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,BLI,0.0925
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,POK,0.0885
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,CAT,0.116
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,HAD,0.1085
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,GHL,0.104
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B9,COD,49.5185
Greenland Sea,2015,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,60B9,PRA,26.972
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,GHL,0.532
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,CAT,0.497
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,HAL,0.111
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,RNG,5e-04
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,BLI,0.03
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,POK,2.6075
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,COD,208.441
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,RED,12.3225
Greenland Sea,2015,2,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,60B9,PRA,0.495
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,RED,9.6165
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,POK,0.9845
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,HAL,0.0375
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,GHL,0.26
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,COD,98.924
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,BLI,0.0325
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,LIN,0.0045
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,60B9,CAT,0.2875
Greenland Sea,2015,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,61B9,PRA,21.488
Greenland Sea,2015,2,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,61B9,PRA,17.8105
Greenland Sea,2015,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,62B9,PRA,1.517
Greenland Sea,2015,2,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,62B9,PRA,4.8145
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,CAT,0.0355
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,HAD,0.0095
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,GHL,0.01
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,COD,7.683
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,POK,0.0175
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,59B8,BLI,0.028
Greenland Sea,2015,1,VL40XX,DTS,OTB,32D70,CRU,OTB_CRU_40-59_0_0,60B8,PRA,0.3575
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,BLI,0.1455
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,CAT,0.0305
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,RED,85.4165
Greenland Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,COD,6.831
Greenland Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,RED,4.2705
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,RED,209.386
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,GHL,4.2845
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,COD,14.0745
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,HAL,0.477
Greenland Sea,2015,3,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=130_0_0,57B4,ARG,0.2
