ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Western Mediterranean Sea,2014,3,VL0612,DFN,LLS,"",DEF,LLS_DEF_0_0_0,05E9,MUX,0.065
Western Mediterranean Sea,2014,3,VL0612,PMP,FPO,"",DEF,FPO_DEF_0_0_0,05E9,HKE,0.003
Western Mediterranean Sea,2014,3,VL0612,PMP,FPO,"",DEF,FPO_DEF_0_0_0,05E9,SBG,0.001
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,OCC,0.021
Western Mediterranean Sea,2014,3,VL0612,DFN,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,HKE,0.08
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,SBG,0.015
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MUX,0.004
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,SAA,0.003
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,HKE,0.006
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,MZZ,0.001
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,HKE,0.411
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MZZ,0.024
Western Mediterranean Sea,2014,3,VL0612,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05E9,SWO,0.136
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,FRI,0.005
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,LTA,0.016
Western Mediterranean Sea,2014,3,VL0612,DFN,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,HKE,0.06
Western Mediterranean Sea,2014,3,VL0612,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,HKE,0.01
Western Mediterranean Sea,2014,3,VL0612,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,OCC,0.088
Western Mediterranean Sea,2014,3,VL0612,DFN,GTR,NK,NK,NK,05E9,MZZ,0.03
Western Mediterranean Sea,2014,3,VL0612,PMP,FPO,"",DEF,FPO_DEF_0_0_0,05E9,OCC,0.062
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MAC,0.198
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,SLP,GNS_SLP_>=16_0_0,05E9,LTA,0.005
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,MUX,0.001
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,OCC,0.002
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GNS_DEF_>=16_0_0,05E9,HKE,0.018
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GNS_DEF_>=16_0_0,05E9,MAC,0.005
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GNS_DEF_>=16_0_0,05E9,MUX,0.002
Western Mediterranean Sea,2014,3,VL0612,PMP,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MON,0.005
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,HKE,0.031
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,SAA,0.086
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,FRI,0.002
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,MAC,0.025
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,MUX,0.934
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,OCC,0.013
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,HKE,0.2
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,MON,0.004
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,MZZ,0.038
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,FRI,0.003
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,OCC,0.002
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",SLP,GNS_SLP_>=16_0_0,05E9,LTA,0.001
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",SLP,GNS_SLP_>=16_0_0,05E9,SBG,0.001
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,MZZ,0.033
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,MAC,0.022
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,LTA,0.011
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,MON,0.009
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,SBG,0.004
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",NK,NK,05E9,MZZ,0.01
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,LTA,0.003
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GNS_DEF_>=16_0_0,05E9,SBG,0.002
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,LTA,0.004
Western Mediterranean Sea,2014,3,VL0612,PMP,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,MZZ,0.524
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,GTR_DEF_>=16_0_0,05E9,MZZ,0.005
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,FRI,0.003
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,OCC,0.03
Western Mediterranean Sea,2014,3,VL1218,DFN,FPO,"",DEF,FPO_DEF_0_0_0,05E9,OCC,0.16
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,HKE,0.453
Western Mediterranean Sea,2014,3,VL0612,PMP,LLS,"",DEF,LLS_DEF_0_0_0,05E9,MAC,0.046
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,HKE,1.036
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,MZZ,0.001
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,OCC,0.009
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MZZ,1.712
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MUX,0.12
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,HOM,0.002
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,LTA,0.03
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MON,0.013
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GTR_DEF_>=16_0_0,05E9,MON,0.027
Western Mediterranean Sea,2014,3,VL1218,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,MAC,0.02
Western Mediterranean Sea,2014,3,VL1218,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,MZZ,0.565
Western Mediterranean Sea,2014,3,VL1218,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,HKE,0.002
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,HKE,0.434
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,DPS,0.012
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,0.152
Western Mediterranean Sea,2014,3,VL1218,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,MUX,0.435
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,MON,0.301
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,0.489
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MUX,0.106
Western Mediterranean Sea,2014,3,VL1218,DFN,GNS,NK,DEF,GNS_DEF_>=16_0_0,05E9,MAC,0.68
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,HOM,0.408
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,HOM,0.129
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,HKE,0.44
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,OCC,0.159
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MON,0.153
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,SBG,0.004
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,OCC,0.259
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MON,2.815
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,ANE,1.527
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,DPS,0.149
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,HKE,3.658
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,HOM,3.049
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MAC,0.244
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,5.841
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,SBG,0.364
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MUX,5.152
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,OCC,3.446
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,PIL,0.624
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,SAA,0.116
Western Mediterranean Sea,2014,3,VL1218,DFN,GTR,NK,DEF,GTR_DEF_>=16_0_0,05E9,SAA,0.07
Western Mediterranean Sea,2014,3,VL1218,PGO,LLD,"",LPF,LLD_LPF_0_0_0,05E9,SWO,0.156
Western Mediterranean Sea,2014,3,VL1218,PGO,LLD,"",LPF,LLD_LPF_0_0_0,05E9,LTA,0.035
Western Mediterranean Sea,2014,3,VL1218,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,MUX,1.302
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,NK,NK,05E9,MAC,0.702
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,ANE,4.608
Western Mediterranean Sea,2014,3,VL1218,PS,PS,16D20,SPF,PS_SPF_>=14_0_0,05E9,PIL,0.929
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,FRI,0.323
Western Mediterranean Sea,2014,3,VL1218,PS,PS,16D20,SPF,PS_SPF_>=14_0_0,05E9,ANE,10.788
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,NK,NK,05E9,PIL,0.082
Western Mediterranean Sea,2014,3,VL1218,PS,PS,14D16,SPF,PS_SPF_>=14_0_0,05E9,PIL,2.594
Western Mediterranean Sea,2014,3,VL1218,PS,PS,16D20,SPF,PS_SPF_>=14_0_0,05E9,FRI,5.115
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,NK,NK,05E9,FRI,0.51
Western Mediterranean Sea,2014,3,VL1218,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,PIL,7.904
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,PIL,0.933
Western Mediterranean Sea,2014,3,VL1218,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,SAA,9.013
Western Mediterranean Sea,2014,3,VL1218,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,LTA,0.131
Western Mediterranean Sea,2014,3,VL1218,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,SBG,0.002
Western Mediterranean Sea,2014,3,VL1218,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,ANE,19.872
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,5.327
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,WHB,1.289
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,DPS,0.01
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MUX,1.571
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,OCC,0.122
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,PIL,0.034
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,HKE,5.845
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,ANE,0.23
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,HKE,0.131
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MON,0.362
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,DPS,0.031
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,MUX,0.114
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,HKE,0.269
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,MON,0.086
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,MZZ,0.018
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,WHB,0.288
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,50D100,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,0.168
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,MON,0.019
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,WHB,0.002
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,MZZ,0.064
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,ANE,0.02
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,MZZ,3.12
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,PIL,0.048
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,WHB,0.013
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,HKE,3.696
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,HOM,0.062
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,MON,1.312
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,DPS,0.21
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,NK,NK,05E9,OCC,0.045
Western Mediterranean Sea,2014,3,VL1218,PS,PS,14D16,SPF,PS_SPF_>=14_0_0,05E9,ANE,13.795
Western Mediterranean Sea,2014,3,VL1218,PS,PS,20D40,NK,NK,05E9,ANE,0.451
Western Mediterranean Sea,2014,3,VL1218,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,FRI,1.294
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,HOM,0.424
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,DPS,3.643
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,SAA,0.116
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,PIL,3.715
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,OCC,6.686
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MUX,3.974
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,SBG,0.248
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,HKE,20.744
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MAC,0.562
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,HOM,2.884
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MON,12.175
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,WHB,1.083
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,ANE,8.941
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,13.77
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DWS,OTB_DWS_>=40_0_0,05E9,WHB,0.474
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DWS,OTB_DWS_>=40_0_0,05E9,HKE,0.123
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DWS,OTB_DWS_>=40_0_0,05E9,MON,0.026
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DWS,OTB_DWS_>=40_0_0,05E9,MZZ,0.122
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,DWS,OTB_DWS_>=40_0_0,05E9,DPS,0.002
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,MUX,0.015
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,PIL,0.003
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,WHB,0.156
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,OCC,0.016
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,DPS,0.095
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,MON,0.104
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,MZZ,0.348
Western Mediterranean Sea,2014,3,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05E9,SWO,0.158
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,ANE,0.01
Western Mediterranean Sea,2014,3,VL1824,DTS,OTB,NK,MDD,OTB_MDD_>=40_0_0,05E9,HKE,0.448
Western Mediterranean Sea,2014,3,VL1824,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,PIL,6.416
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,SAA,4.575
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,MAC,5.46
Western Mediterranean Sea,2014,3,VL1824,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,ANE,13.278
Western Mediterranean Sea,2014,3,VL1824,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,MAC,1.442
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,ANE,72.104
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,HOM,0.024
Western Mediterranean Sea,2014,3,VL1824,PS,PS,20D40,SPF,PS_SPF_>=14_0_0,05E9,HOM,0.204
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,PIL,22.632
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,LTA,3.332
Western Mediterranean Sea,2014,3,VL1824,PS,PS,NK,SPF,PS_SPF_>=14_0_0,05E9,FRI,2.339
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,ANE,0.275
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,HOM,0.231
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,PIL,0.101
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,0.742
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,WHB,0.331
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,HKE,0.487
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,OCC,0.052
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,MUX,1.005
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,MON,0.154
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,WHB,0.433
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,MZZ,0.35
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,MZZ,0.097
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,HKE,1.22
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,SAA,0.163
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DWS,OTB_DWS_>=40_0_0,05E9,WHB,0.22
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,50D100,DWS,OTB_DWS_>=40_0_0,05E9,HKE,0.004
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,HKE,0.257
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,MDD,OTB_MDD_>=40_0_0,05E9,MON,0.01
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,50D100,DWS,OTB_DWS_>=40_0_0,05E9,MON,0.027
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,40D50,DEF,OTB_DEF_>=40_0_0,05E9,DPS,0.05
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,50D100,DWS,OTB_DWS_>=40_0_0,05E9,WHB,0.02
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,OCC,1.003
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,PIL,0.218
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,HKE,3.331
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,HOM,0.286
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,SBG,0.04
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,WHB,1.021
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MUX,0.515
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,DPS,0.848
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MON,1.778
Western Mediterranean Sea,2014,3,VL2440,DTS,OTB,NK,DEF,OTB_DEF_>=40_0_0,05E9,MZZ,2.969
