ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07B5,SMA,0.101
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,SWO,0.353
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,BSH,8.731
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,SMA,0.396
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,LEC,0.163
Azores,2013,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,BSH,3.733
Azores,2013,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,LEC,0.198
Azores,2013,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,SMA,0.768
Azores,2013,4,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,SWO,0.388
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,BSH,4.674
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SWO,0.157
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SMA,0.268
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SMA,0.567
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,TRG,0.083
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,BSH,5.015
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SMA,0.12
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SWO,0.046
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,BSH,0.783
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,LEC,0.023
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B5,SMA,0.018
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B5,SWO,1.267
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B5,BSH,0.967
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13B5,SWO,0.025
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13B5,BSH,2.499
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,13B5,SMA,0.25
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B5,BET,0.155
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B5,SWO,0.166
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B5,BSH,1.832
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B5,LEC,0.081
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B5,SMA,0.042
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B5,BSH,1.5
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B5,SMA,0.05
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B5,SWO,0.021
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,SWO,0.046
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,BSH,0.421
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,SMA,0.074
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B5,LEC,0.029
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,BSH,1.508
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,TRG,0.122
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SWO,0.051
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SMA,0.404
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SMA,0.414
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,SWO,0.245
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,LEC,0.186
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B5,BSH,2.71
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B5,BSH,1.92
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B5,BSH,1.825
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B5,SMA,0.468
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B5,SWO,0.088
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B4,SMA,0.32
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B4,SWO,0.08
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B4,BSH,7.299
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,05B4,TRG,0.08
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,BSH,1.4
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,SMA,0.05
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,SWO,0.027
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07B4,SWO,0.095
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07B4,LEC,0.018
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,07B4,BSH,0.749
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,TRG,0.12
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,BSH,2.3
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,SWO,0.021
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,SWO,0.125
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,SMA,0.331
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,LEC,0.093
Azores,2013,3,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,BSH,1.806
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,SMA,0.147
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,TRG,0.142
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,BSH,3.315
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,SWO,0.031
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B4,SMA,0.364
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B4,SWO,0.067
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B4,BSH,2.115
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B4,LEC,0.027
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,11B4,BSH,1.562
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,SWO,0.223
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,LEC,0.052
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,BSH,2.052
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,06B4,SMA,0.068
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,SWO,0.043
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,SMA,0.13
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,TRG,0.15
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,08B4,BSH,6.499
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,TRG,0.05
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,BSH,0.884
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,SMA,0.2
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,SWO,1.197
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,SWO,0.069
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,BSH,7.499
Azores,2013,2,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,09B4,SMA,0.015
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,BSH,3.578
Azores,2013,2,VL2440,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,SWO,0.199
Azores,2013,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,SMA,0.051
Azores,2013,3,VL1824,HOK,LLD,"",LPF,LLD_LPF_0_0_0,10B4,BSH,0.256
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C8,ALB,0.0965
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C8,BSH,0.455
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C8,SWO,0.184
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,BET,0.025
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,BSH,7.4835
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,SWO,0.1415
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,BSH,2.9965
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,SMA,0.062
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,SWO,1.121
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),03C8,LEC,0.0395
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,ALB,0.022
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,BSH,2.9955
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,SWO,0.123
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,BET,0.2685
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,BSH,0.966
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,SWO,0.206
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C8,LEC,0.0125
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,ALB,0.009
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,BSH,0.962
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,SWO,0.2075
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,SMA,0.039
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,BET,0.721
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,SWO,1.3475
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C8,BSH,2.6035
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,BSH,2.898
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,SWO,0.4875
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,SMA,0.125
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,BSH,1.0225
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,LEC,0.011
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,BET,0.313
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,SWO,0.645
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C8,ALB,0.459
Azores,2014,2,VL2440,PGP,LTL,"",NK,NK,06C8,ALB,0.46
Azores,2014,2,VL2440,DFN,LTL,"",LPF,LTL_LPF_0_0_0,06C8,ALB,0.78
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C7,SMA,0.0215
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C7,BSH,0.4105
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C7,BET,0.038
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),01C7,SWO,0.2175
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C7,BET,0.0295
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C7,SWO,0.259
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C7,BSH,0.4765
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),04C7,SMA,0.007
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C7,SMA,0.022
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C7,BET,0.0805
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C7,SWO,0.1335
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C7,BSH,0.7885
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),05C7,ALB,0.024
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C7,BSH,0.7885
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C7,BET,0.288
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),06C7,SWO,0.637
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,BSH,0.8355
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,SWO,0.1025
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,LEC,0.043
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,BSH,1.9835
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,BET,2.336
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,SWO,1.88
Azores,2014,2,VL1218,HOK,LTL,"",NK,NK,07C7,ALB,0.42
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,ALB,0.459
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,BET,0.4095
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,BSH,0.786
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,SWO,0.0345
Azores,2014,2,VL2440,PGP,LHP,"",NK,NK,07C7,ALB,1.9175
Azores,2014,2,VL2440,PGP,LTL,"",NK,NK,07C7,ALB,1.2925
Azores,2014,2,VL2440,PGP,LTL,"",NK,NK,07C7,BET,0.02
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,SWO,0.0755
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C7,BSH,0.6005
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,SWO,0.701
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,ALB,0.0125
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,BSH,3.459
Azores,2014,2,VL1824,DFN,LHP,"",NK,NK,08C7,ALB,1.354
Azores,2014,2,VL1824,DFN,GNS,NK,NK,NK,08C7,ALB,1.14
Azores,2014,2,VL1824,DFN,LTL,"",DEF,GNS_DEF_80-99_0_0,08C7,ALB,2.64
Azores,2014,2,VL1824,DFN,LTL,"",NK,NK,08C7,ALB,1.7915
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,SWO,0.191
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,BSH,2.0065
Azores,2014,2,VL1824,HOK,LTL,"",NK,NK,08C7,ALB,14.0045
Azores,2014,2,VL1824,PGP,LTL,"",NK,NK,08C7,ALB,2.3885
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,ALB,1.9565
Azores,2014,2,VL2440,HOK,LHP,"",NK,NK,08C7,ALB,3.9645
Azores,2014,2,VL2440,HOK,LTL,"",NK,NK,08C7,ALB,5.2355
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,ALB,7.288
Azores,2014,2,VL2440,PGP,LTL,"",NK,NK,08C7,ALB,9.4385
Azores,2014,2,VL2440,PMP,LTL,"",NK,NK,08C7,ALB,5.6505
Azores,2014,2,VL2440,PGP,LHP,"",NK,NK,08C7,ALB,1.964
Azores,2014,3,VL2440,PGP,LTL,"",NK,NK,08C7,ALB,0.36
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,LEC,0.119
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,SWO,0.952
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,SMA,0.0285
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C7,BSH,2.911
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,LEC,0.0425
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,BET,0.6215
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,BSH,2.439
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,SWO,1.603
Azores,2014,2,VL1824,DFN,LTL,"",NK,NK,09C7,ALB,0.635
Azores,2014,2,VL1824,DFN,LTL,"",DEF,GNS_DEF_80-99_0_0,09C7,ALB,0.6125
Azores,2014,2,VL1824,HOK,LTL,"",NK,NK,09C7,ALB,6.368
Azores,2014,2,VL1824,HOK,LHP,"",NK,NK,09C7,ALB,0.727
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,LEC,0.0305
Azores,2014,2,VL1824,PGO,LTL,"",NK,NK,09C7,ALB,1.116
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,BSH,4.5455
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,SWO,0.524
Azores,2014,2,VL2440,HOK,LTL,"",NK,NK,09C7,ALB,1.7915
Azores,2014,2,VL2440,HOK,LHP,"",NK,NK,09C7,ALB,1.982
Azores,2014,2,VL2440,HOK,LTL,"",NK,NK,09C7,BET,0.024
Azores,2014,2,VL2440,PGP,LTL,"",NK,NK,09C7,ALB,4.174
Azores,2014,2,VL2440,PMP,LTL,"",NK,NK,09C7,ALB,3.6145
Azores,2014,3,VL1824,DFN,LTL,"",NK,NK,09C7,ALB,1.7335
Azores,2014,3,VL2440,PGP,LTL,"",NK,NK,09C7,ALB,1.045
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,SMA,0.046
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,LEC,0.021
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,SWO,0.2305
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C7,BSH,0.6265
Azores,2014,2,VL2440,DFN,LTL,"",LPF,LTL_LPF_0_0_0,09C7,ALB,1.245
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C6,BET,0.0245
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C6,SWO,0.112
Azores,2014,1,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C6,BSH,0.263
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C6,BET,4.8125
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C6,BSH,5.355
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),07C6,SWO,0.9795
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C6,SWO,0.1735
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C6,LEC,0.011
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C6,BSH,0.9135
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,BET,0.445
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,SWO,0.394
Azores,2014,1,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,BSH,1.625
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,BET,0.174
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,BSH,0.197
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,SWO,0.037
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,BSH,0.746
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C6,SWO,0.1625
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C6,BSH,3.045
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C6,ALB,0.017
Azores,2014,2,VL1824,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C6,SWO,0.0185
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C6,SWO,0.0855
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C6,LEC,0.1115
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C6,BSH,1.4505
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,BET,0.2255
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,BSH,0.911
Azores,2014,2,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,SWO,0.082
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,BSH,6.3235
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,LEC,0.1125
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,BET,0.2285
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,SWO,2.429
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),08C5,SMA,0.1965
Azores,2014,2,VL1824,HOK,LTL,"",NK,NK,09C5,ALB,0.0165
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C5,BSH,0.671
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C5,LEC,0.0155
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C5,SWO,0.2655
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),09C5,SMA,0.0225
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C5,SMA,0.129
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C5,SWO,0.298
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C5,BSH,1.452
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),10C5,LEC,0.139
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),11C5,BET,0.325
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),11C5,BSH,14.9835
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),11C5,LEC,0.0975
Azores,2014,4,VL2440,PGO,LLD,"",LPF,LLD_LPF_0_0_0 (SWO),11C5,SWO,4.8695
