ecoregion,year,quarter,vessel_length,fishing_tech,gear_type,mesh_size_range,target_assemblage,metier,icesname,species,totwghtlandg
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,HAD,0.038
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,POK,6.327
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,LIN,0.027
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G4,COD,2.905
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G4,HAD,0.041
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G5,COD,0.829
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,65G5,POK,0.51
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F2,REB,3.008
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,72F4,REB,7.95
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F4,REB,4.476
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F4,HKE,2.166
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F4,LIN,0.036
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F4,POK,6.653
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F4,POL,0.676
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F4,REB,81.576
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,POK,34.853
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,POL,2.5
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,COD,2.657
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,HAD,16.412
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,HAL,0.07
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,LIN,0.161
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F5,REB,80.923
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,74F5,REB,10.491
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,COD,3.732
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,HAD,2.652
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,HKE,3.624
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,LIN,0.157
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,POK,17.615
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,POL,1.791
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,54F5,HAL,0.008
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F5,REB,91.834
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,74F5,REB,153.057
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F6,REB,5.176
Norwegian Sea,2015,4,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F6,REB,47.304
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,74F6,REB,66.306
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,56F6,HAD,0.055
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,56F6,HAL,0.013
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,56F6,HKE,0.044
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,56F6,LIN,0.06
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,56F6,POK,1.966
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,56F6,REG,0.123
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,74F6,REB,70.782
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,75F6,REB,7.787
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F7,REB,7.531
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,74F7,REB,22.987
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,57F8,POK,5.368
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,57F8,COD,0.003
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,57F8,POK,0.045
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,COD,0.612
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,HAD,6.189
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,HAL,0.156
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,LIN,0.072
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,POK,85.529
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,POL,0.237
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,REG,0.533
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,58F8,COD,0.054
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,58F8,POK,0.847
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,COD,0.358
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,HAD,0.11
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,LIN,0.036
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,POK,1.814
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,POL,0.676
Norwegian Sea,2015,2,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,58F8,REG,0.123
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,58F8,LIN,0.012
Norwegian Sea,2015,2,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,58F8,POK,1.581
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F8,REB,5.106
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,COD,3.987
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,HAD,0.829
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,HAL,0.05
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,LIN,0.072
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,POK,18.346
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,REG,0.328
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F9,REB,5.875
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,COD,8.842
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,HAD,17.3
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,HAL,0.276
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,POK,116.779
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,POL,0.102
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,REG,0.697
Norwegian Sea,2015,1,VL40XX,DTS,PTB,120DXX,DEF,PTB_DEF_>=120_0_0,59F9,LIN,0.254
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59F9,COD,0.033
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59F9,HAD,0.014
Norwegian Sea,2015,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59F9,POK,0.83
Norwegian Sea,2015,3,VL40XX,DTS,OTM,NK,DEF,OTB_DEF_>=130_0_0,73F9,REB,5.595
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,57E9,WHB,2.3575
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,57E9,HER,5.335
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,HER,2.43405
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,MAC,66.14065
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,WHB,3.27125
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,58E9,MAC,154.3805
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,58E9,WHB,23.618
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,58E9,HER,363.2975
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,HER,49.856
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,MAC,13.3415
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,WHB,6.542
Norwegian Sea,2016,4,VL40XX,TM,PTM,NK,SPF,PTM_SPF_32-69_0_0,58E9,HER,359.938
Norwegian Sea,2016,4,VL2440,TM,PTM,NK,SPF,PTM_SPF_32-69_0_0,58E9,HER,317.4675
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,MAC,180.7395
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,58E9,WHB,18.116
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,HER,0.898
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,MAC,174.61115
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,WHB,7.2473
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,HER,7.0335
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,MAC,15.642
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,WHB,6.9145
Norwegian Sea,2016,4,VL2440,TM,PTM,NK,SPF,PTM_SPF_32-69_0_0,59E9,HER,103.5945
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,MAC,7.3765
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E9,WHB,18.2125
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E9,MAC,79.4755
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E9,WHB,69.9025
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E8,HER,147.289
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E8,MAC,4.2545
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E8,WHB,7.39
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59E8,WHB,2.4155
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E8,MAC,28.2105
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E8,WHB,11.932
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E7,WHB,18.2125
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E6,MAC,16.9945
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60E6,WHB,20.048
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61E6,WHB,37.681
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62E6,MAC,9.9295
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62E6,WHB,11.304
Norwegian Sea,2016,3,VL40XX,PS,PS,32D80,SPF,PS_SPF_32-69_0_0,57F0,MAC,365
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,HER,4.00555
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,MAC,78.32105
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,WHB,0.78815
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,59F0,HER,288.563
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,59F0,MAC,332.224
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,59F0,WHB,30.5555
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,HER,231.4695
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,MAC,24.3825
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,REB,0.086
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,WHB,21.8045
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,MAC,70.0285
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F0,WHB,30.6155
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,60F0,HER,77.601
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,60F0,MAC,5.3725
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,60F0,WHB,7.545
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62F0,MAC,30.311
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62F0,WHB,9.42
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F1,HER,2.75305
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F1,MAC,100.03555
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F1,WHB,4.24665
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,59F1,MAC,17.826
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,59F1,HER,193.284
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,59F1,WHB,11.2175
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F1,MAC,3.99
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,59F1,WHB,14.541
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,HER,0.17725
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,MAC,95.19575
Norwegian Sea,2016,3,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,WHB,6.03265
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,60F1,HER,18.4985
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,60F1,WHB,6.7705
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D70,SPF,OTM_SPF_32-69_0_0,60F1,MAC,23.546
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,MAC,20.0595
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,WHB,8.3215
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,MAC,127.0525
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,60F1,WHB,184.165
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F1,HER,12.7035
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F1,MAC,237.655
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F1,WHB,144.284
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F1,WHB,12.5605
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,HER,0.0325
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,POK,47.494
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,SKA,0.0055
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,LIN,0.1895
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,POK,103.072
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,COD,7.531
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,DGS,0.005
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,RED,0.0705
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,HAL,0.3795
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,SKA,0.0135
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,HER,0.017
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,HAD,4.9635
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,LIN,0.0585
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,HAD,7.098
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,COD,7.0235
Norwegian Sea,2016,1,VL40XX,DTS,OTT,120DXX,DEF,OTT_DEF_>=120_0_0,59G0,HAL,0.3005
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,RED,0.5655
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,DGS,0.0565
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,COD,3.657
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,HAD,4.7195
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,HAL,0.1985
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,POK,57.1535
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,REG,0.205
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,POL,0.094
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,59G0,LIN,0.075
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,61G0,POK,0.3025
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,61G0,REG,0.123
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G0,HER,495.7105
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G0,POK,1.345
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G0,WHB,0.862
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G1,HER,208.7205
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G1,POK,0.566
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G1,WHB,0.363
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62G1,HER,14.594
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,67G2,HER,760.1875
Norwegian Sea,2016,1,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,67G2,WHB,12.603
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F2,HER,194.4275
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F2,MAC,85.872
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F2,WHB,41.5635
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F2,MAC,5.3265
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,61F2,WHB,105.506
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62F2,HER,222.513
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62F2,MAC,180.077
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62F2,WHB,55.4
Norwegian Sea,2016,4,VL40XX,TM,OTM,32D80,SPF,OTM_SPF_32-69_0_0,62F2,MAC,4.171
Norwegian Sea,2016,3,VL40XX,TM,OTM,110D120,DEF,OTM_DEF_100-119_0_0,72F2,REB,4.272
Norwegian Sea,2016,4,VL40XX,DTS,OTM,100D110,DEF,OTM_DEF_100-119_0_0,72F2,REB,54.629
Norwegian Sea,2016,3,VL40XX,TM,OTM,110D120,DEF,OTM_DEF_100-119_0_0,72F3,REB,12.632
Norwegian Sea,2016,4,VL40XX,DTS,OTM,100D110,DEF,OTM_DEF_100-119_0_0,72F3,REB,49.9975
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,COD,0.357
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,HAD,0.166
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,HKE,1.109
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,LIN,0.2515
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,POK,30.8075
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,POL,0.3985
Norwegian Sea,2016,1,VL40XX,DTS,OTB,120DXX,DEF,OTB_DEF_>=120_0_0,53F4,REG,0.123
